ProvinceKey,ProvinceName,ProvinceNameEng,RegionKey,Region,RegionEng,ExpenditureTypeKey,ExpenditureType,ExpenditureTypeEng,Year,FarmPlantAnimalOwningLand,FarmPlantAnimalRentingLand,FarmFishingForestryHuntingAgri,EntrepreneurNonAgricultureBusiness,ProfessionalTechnicianManager,EmployeeLabourInAgriForestyFishery,EmployeeLabourInLogisticTransportation,EmployeeLabourInClericalSaleServices,EmployeeLabourInProductionConstruction,EconomicInactive,
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,16,เวชภัณฑ์ และค่าตรวจรักษาพยาบาล,Medical and health care,2558,282,152,63,433,91,119,122,137,308,99,
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,17,การเดินทาง และการสื่อสาร,Transport and communication,2558,2763,2564,1006,3867,6449,997,2337,3225,2841,1876,
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,18,การศึกษา,Education,2558,116,344,337,145,307,12,70,47,197,193,
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,19,การบันเทิง การอ่านและกิจกรรมทางศาสนา,Recreation, Reading and Religious Activity,2558,94,126,158,189,345,64,84,112,86,191
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,20,การจัดงานพิธีในโอกาสพิเศษ,Special ceremony expenses,2558,279,0,0,345,0,0,0,4,249,753,
67,เพชรบูรณ์           ,Phetchabun          ,1,กรุงเทพมหานคร,Bangkok Metropolis,21,ค่าใช้จ่ายที่ไม่เกี่ยวกับการอุปโภคบริโภค ,Non - consumption expenditures,2558,1755,2376,870,2605,5811,624,1370,2028,1418,967,
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,10,อาหารและเครื่องดื่ม (ไม่มีแอลกอฮอล์),Food and Beverages (excludes alcoholic),2556,6895,4167,6630,7233,8272,6287,7035,8600,5687,4238,
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,11,เครื่องดื่มที่มีแอลกอฮอล์ ,Alcoholic beverages ,2556,8,0,17,48,116,13,33,71,86,12,
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,12,ยาสูบ หมาก ยานัตถุ์ และอื่นๆ,Tobacco products,2556,136,0,53,90,159,128,197,95,154,21,
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,13,ที่อยู่อาศัย เครื่องแต่งบ้านและเครื่องใช้,Household operation, furnitures and equipment,2556,3410,5175,3250,4059,5152,3796,2857,3588,3863,3488
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,14,เครื่องนุ่งห่มและรองเท้า,Apparel and footwear ,2556,375,0,154,478,639,180,114,547,854,172,
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,15,ค่าใช้จ่ายส่วนบุคคล,Personal care,2556,546,30,349,660,712,328,343,532,612,227,
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,16,เวชภัณฑ์ และค่าตรวจรักษาพยาบาล,Medical and health care,2556,280,0,119,242,380,146,68,72,153,788,
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,17,การเดินทาง และการสื่อสาร,Transport and communication,2556,7650,746,1144,6399,13832,3082,1312,4099,1622,1136,
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,18,การศึกษา,Education,2556,86,17,120,468,437,68,19,90,38,62,
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,19,การบันเทิง การอ่านและกิจกรรมทางศาสนา,Recreation, Reading and Religious Activity,2556,133,0,85,150,246,45,3,94,295,239
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,20,การจัดงานพิธีในโอกาสพิเศษ,Special ceremony expenses,2556,1,0,0,18,234,1,0,2,0,0,
81,กระบี่              ,Krabi               ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,21,ค่าใช้จ่ายที่ไม่เกี่ยวกับการอุปโภคบริโภค ,Non - consumption expenditures,2556,2282,292,4203,3214,4490,1429,196,2088,3038,1831,
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,10,อาหารและเครื่องดื่ม (ไม่มีแอลกอฮอล์),Food and Beverages (excludes alcoholic),2556,6364,0,7088,7275,7217,4805,4706,6647,5871,5436,
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,11,เครื่องดื่มที่มีแอลกอฮอล์ ,Alcoholic beverages ,2556,251,0,0,152,84,149,324,202,37,50,
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,12,ยาสูบ หมาก ยานัตถุ์ และอื่นๆ,Tobacco products,2556,93,0,79,79,53,190,97,168,114,86,
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,13,ที่อยู่อาศัย เครื่องแต่งบ้านและเครื่องใช้,Household operation, furnitures and equipment,2556,3632,0,2348,3839,4137,2607,1756,3150,2033,3404
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,14,เครื่องนุ่งห่มและรองเท้า,Apparel and footwear ,2556,262,0,734,657,619,185,302,510,416,351,
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,15,ค่าใช้จ่ายส่วนบุคคล,Personal care,2556,440,0,513,621,590,370,244,495,406,416,
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,16,เวชภัณฑ์ และค่าตรวจรักษาพยาบาล,Medical and health care,2556,371,0,115,490,141,54,64,622,75,1019,
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,17,การเดินทาง และการสื่อสาร,Transport and communication,2556,4723,0,1700,6475,6465,2715,1230,3292,1165,1791,
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,18,การศึกษา,Education,2556,208,0,213,404,299,129,17,324,150,216,
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,19,การบันเทิง การอ่านและกิจกรรมทางศาสนา,Recreation, Reading and Religious Activity,2556,239,0,133,314,241,178,75,201,236,274
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,20,การจัดงานพิธีในโอกาสพิเศษ,Special ceremony expenses,2556,225,0,0,9,5,0,0,8,0,0,
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,21,ค่าใช้จ่ายที่ไม่เกี่ยวกับการอุปโภคบริโภค ,Non - consumption expenditures,2556,1605,0,442,2137,4306,1489,803,1374,971,1388,
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,10,อาหารและเครื่องดื่ม (ไม่มีแอลกอฮอล์),Food and Beverages (excludes alcoholic),2558,6343,3285,7854,7834,7772,5540,6969,7555,4899,5788,
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,11,เครื่องดื่มที่มีแอลกอฮอล์ ,Alcoholic beverages ,2558,127,0,0,36,23,361,0,23,64,8,
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,12,ยาสูบ หมาก ยานัตถุ์ และอื่นๆ,Tobacco products,2558,0,0,0,0,0,0,0,0,0,0,
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,13,ที่อยู่อาศัย เครื่องแต่งบ้านและเครื่องใช้,Household operation, furnitures and equipment,2558,3555,1390,2774,4054,4997,2420,2834,5276,2458,4191
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,14,เครื่องนุ่งห่มและรองเท้า,Apparel and footwear ,2558,573,200,205,448,1146,275,167,599,236,177,
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,15,ค่าใช้จ่ายส่วนบุคคล,Personal care,2558,492,190,449,613,1070,432,395,688,307,444,
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,16,เวชภัณฑ์ และค่าตรวจรักษาพยาบาล,Medical and health care,2558,144,812,585,263,292,110,464,324,77,279,
82,พังงา               ,Phang-nga           ,4,ภาคตะวันออกเฉียงเหนือ,Northeastern,17,การเดินทาง และการสื่อสาร,Transport and communication,2558,5300,1165,5766,5202,8326,2105,2312,6364,2351,4413,
